stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,county,state,city,start_lon,start_lat
29009,12610,MAYWOOD AVE AT EAST PLEASANT AVE,,40.903958,-74.06113,0,Bergen,NJ,Maywood,-74.038831,40.726087
29010,12611,MAYWOOD AVE AT GROVE AVE,,40.905208,-74.06061,0,Bergen,NJ,Maywood,-74.038831,40.726087
29011,12612,MAYWOOD AVE AT PARKWAY,,40.906729,-74.05995300000001,0,Bergen,NJ,Maywood,-74.038831,40.726087
29012,12613,MAYWOOD AVE AT EAST FOREST AVE,,40.908428,-74.05919200000001,0,Bergen,NJ,Maywood,-74.038831,40.726087
29013,12614,MAYWOOD AVE AT EAST FAIRMOUNT AVE,,40.910447,-74.058332,0,Bergen,NJ,Maywood,-74.038831,40.726087
29014,12615,MAYWOOD AVE AT SPRING VALLEY AVE,,40.911778999999996,-74.05776,0,Bergen,NJ,Maywood,-74.038831,40.726087
29017,13117,FARVIEW AVE AT SWEET BRIAR PL#,,40.950759999999995,-74.057474,8192,Bergen,NJ,Paramus,-74.038831,40.726087
29018,13118,MIDLAND AVE AT FARVIEW AVE#,,40.947899,-74.058432,8192,Bergen,NJ,Paramus,-74.038831,40.726087
29019,13119,MIDLAND AVE AT YUHAS DR#,,40.948918,-74.062352,8192,Bergen,NJ,Paramus,-74.038831,40.726087
29020,13103,MIDLAND AVE AT ACORN DR#,,40.948869,-74.064612,8192,Bergen,NJ,Paramus,-74.038831,40.726087
29021,12971,PARAMUS PARK MALL,,40.956648,-74.066902,13622,Bergen,NJ,Paramus,-74.038831,40.726087
29023,13121,HIGHLAND AVE AT MARYLAND RD#,,40.971879,-74.07281,8192,Bergen,NJ,Township Of Washington,-74.038831,40.726087
29029,12658,GODWIN AVE AT COTTAGE ST,,40.983799,-74.13611999999999,0,Bergen,NJ,Midland Park,-74.038831,40.726087
29030,12659,GODWIN AVE AT ERIE AVE,,40.985217999999996,-74.138471,0,Bergen,NJ,Midland Park,-74.038831,40.726087
29031,12660,GODWIN AVE AT PRINCETON AVE,,40.987898,-74.14008100000001,0,Bergen,NJ,Midland Park,-74.038831,40.726087
29032,12661,GODWIN AVE AT FRANKLIN AVE,,40.990258000000004,-74.141183,0,Bergen,NJ,Midland Park,-74.038831,40.726087
29033,12662,GODWIN AVE AT PROSPECT ST,,40.992138,-74.14220999999999,0,Bergen,NJ,Midland Park,-74.038831,40.726087
29034,12663,GODWIN AVE AT CHESTNUT ST,,40.99387,-74.14438299999999,0,Bergen,NJ,Midland Park,-74.038831,40.726087
29035,12664,GODWIN AVE AT IRVING ST,,40.997018,-74.148533,0,Bergen,NJ,Midland Park,-74.038831,40.726087
29036,12665,GODWIN AVE AT PARK AVE,,40.998328,-74.150403,0,Bergen,NJ,Midland Park,-74.038831,40.726087
29039,14101,GODWIN AVE AT GODWIN DR,,41.008848,-74.162103,8192,Bergen,NJ,Wyckoff,-74.038831,40.726087
29040,14096,FRANKLIN AVE AT MORSE AVE,,41.009828999999996,-74.169573,0,Bergen,NJ,Wyckoff,-74.038831,40.726087
29042,14097,FRANKLIN AVE AT WYCKOFF AVE,,41.009859000000006,-74.173723,0,Bergen,NJ,Wyckoff,-74.038831,40.726087
29043,14098,FRANKLIN AVE AT FAIRVIEW PL,,41.010289,-74.179761,0,Bergen,NJ,Wyckoff,-74.038831,40.726087
29044,14099,FRANKLIN AVE AT LAWLINS RD,,41.011298,-74.186723,0,Bergen,NJ,Franklin Lakes,-74.038831,40.726087
29045,11948,FRANKLIN AVE 323' W OF PACKER AVE,,41.01141,-74.191221,0,Bergen,NJ,Franklin Lakes,-74.038831,40.726087
29046,11949,FRANKLIN AVE AT BLUE HILL TER,,41.011958,-74.19437099999999,0,Bergen,NJ,Franklin Lakes,-74.038831,40.726087
29047,11950,FRANKLIN AVE 421' W OF OLD MILL RD,,41.01597,-74.199471,0,Bergen,NJ,Franklin Lakes,-74.038831,40.726087
29048,11951,FRANKLIN AVE 200' W OF BOWERS LN,,41.018688,-74.201933,0,Bergen,NJ,Franklin Lakes,-74.038831,40.726087
29050,11952,FRANKLIN AVE AT CAMPGAW PLAZA,,41.02267,-74.207601,0,Bergen,NJ,Franklin Lakes,-74.038831,40.726087
29051,11953,FRANKLIN AVE 221' E OF CIRCLE AVE,,41.024089000000004,-74.20949300000001,0,Bergen,NJ,Franklin Lakes,-74.038831,40.726087
29052,11954,FRANKLIN AVE AT LAKESIDE BLVD,,41.026038,-74.219142,0,Bergen,NJ,Oakland,-74.038831,40.726087
29053,12873,FRANKLIN AVE AT CARDINAL DR,,41.027408,-74.22224,0,Bergen,NJ,Oakland,-74.038831,40.726087
29057,12887,RAMAPO VALLEY RD & YAWPO AVE,,41.024999,-74.24034300000001,0,Bergen,NJ,Oakland,-74.038831,40.726087
29058,12875,RAMAPO VALLEY RD AT ALLERMAN RD,,41.026709000000004,-74.239251,0,Bergen,NJ,Oakland,-74.038831,40.726087
29059,12871,FRANKLIN AVE AT HOLYOKE DR,,41.028128,-74.225662,0,Bergen,NJ,Oakland,-74.038831,40.726087
29060,12872,FRANKLIN AVE AT CARDINAL DR,,41.027419,-74.222571,0,Bergen,NJ,Oakland,-74.038831,40.726087
29061,11941,FRANKLIN AVE AT LAKESIDE BLVD,,41.02575,-74.218062,0,Bergen,NJ,Oakland,-74.038831,40.726087
29062,11942,FRANKLIN AVE 221' E OF CIRCLE AVE,,41.023908,-74.209582,0,Bergen,NJ,Franklin Lakes,-74.038831,40.726087
29063,11943,FRANKLIN AVE AT CAMPGAW PLAZA,,41.0213,-74.205701,0,Bergen,NJ,Franklin Lakes,-74.038831,40.726087
29064,11944,FRANKLIN AVE AT BOWERS LN,,41.017567,-74.20118199999999,0,Bergen,NJ,Franklin Lakes,-74.038831,40.726087
29065,11945,FRANKLIN AVE AT SUMMIT AVE,,41.01463,-74.199212,0,Bergen,NJ,Franklin Lakes,-74.038831,40.726087
29066,11946,FRANKLIN AVE AT BLUE HILL TER,,41.011758,-74.194261,0,Bergen,NJ,Franklin Lakes,-74.038831,40.726087
29067,11947,FRANKLIN AVE AT HADDON PL,,41.011298,-74.189432,0,Bergen,NJ,Franklin Lakes,-74.038831,40.726087
29068,14092,FRANKLIN AVE AT CRESTHAVEN RD,,41.010428999999995,-74.18548299999999,0,Bergen,NJ,Wyckoff,-74.038831,40.726087
29069,14093,FRANKLIN AVE AT WISHING WELL RD,,41.010158000000004,-74.180453,0,Bergen,NJ,Wyckoff,-74.038831,40.726087
29070,14095,FRANKLIN AVE AT MORSE AVE,,41.009788,-74.169414,0,Bergen,NJ,Wyckoff,-74.038831,40.726087
29071,14102,GODWIN AVE AT JACQUELINE DR,,41.008719,-74.162112,0,Bergen,NJ,Wyckoff,-74.038831,40.726087
